run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	base_count	fastq_ftp	fastq_md5
ERR8050098	SAMEA12338296	ERX7616815	PRJEB49971	9606	Homo sapiens	3712818092	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050098/ERR8050098.fastq.gz	b9d0a029a803e57df19914ad72fd0646
ERR8050099	SAMEA12338297	ERX7616816	PRJEB49971	9606	Homo sapiens	7042695188	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050099/ERR8050099.fastq.gz	932ce8f990093a8fe4753cc35947707c
ERR8050100	SAMEA12338298	ERX7616817	PRJEB49971	9606	Homo sapiens	12835619591	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050100/ERR8050100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050100/ERR8050100_2.fastq.gz	ec336738b8f59cfd94614dd33e4ff43b;858b311bc247a5704c2e44bac1eefff4
ERR8050101	SAMEA12338299	ERX7616818	PRJEB49971	9606	Homo sapiens	4293099670	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050101/ERR8050101.fastq.gz	abda71cdafd34f5ad273922a99d5f913
ERR8050102	SAMEA12338300	ERX7616819	PRJEB49971	9606	Homo sapiens	3566219523	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050102/ERR8050102.fastq.gz	b1d53704d0bdfc1ab285ebf95d9d348c
ERR8050103	SAMEA12338301	ERX7616820	PRJEB49971	9606	Homo sapiens	546701023	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050103/ERR8050103.fastq.gz	a31ab05dd90aa22e5b6fe36c7d805754
ERR8050104	SAMEA12338302	ERX7616821	PRJEB49971	9606	Homo sapiens	8074994833	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050104/ERR8050104.fastq.gz	cf1004f3a751cd217876ed6bee1d0378
ERR8050105	SAMEA12338303	ERX7616822	PRJEB49971	9606	Homo sapiens	7502886780	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050105/ERR8050105.fastq.gz	cb86307b96926a68ef440f3080179433
ERR8050106	SAMEA12338304	ERX7616823	PRJEB49971	9606	Homo sapiens	3364563792	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/006/ERR8050106/ERR8050106.fastq.gz	c51f2342251522d535426f9606730d18
ERR8050107	SAMEA12338305	ERX7616824	PRJEB49971	9606	Homo sapiens	4735772216	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/007/ERR8050107/ERR8050107.fastq.gz	ef015990eb0d5b35cae6be1b34c58ba3
ERR8050108	SAMEA12338306	ERX7616825	PRJEB49971	9606	Homo sapiens	6700981689	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050108/ERR8050108.fastq.gz	3a9546f9369958804ad8ee0fcfbddd01
ERR8050109	SAMEA12338307	ERX7616826	PRJEB49971	9606	Homo sapiens	4792424612	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050109/ERR8050109.fastq.gz	85f80cf26587951247b8ab5f4fd43a39
ERR8050110	SAMEA12338308	ERX7616827	PRJEB49971	9606	Homo sapiens	1318645195	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050110/ERR8050110.fastq.gz	dc29cb7efa5d6270d910aa738b063dfb
ERR8050111	SAMEA12338309	ERX7616828	PRJEB49971	9606	Homo sapiens	15021997560	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050111/ERR8050111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050111/ERR8050111_2.fastq.gz	471df7141f7ecd2f47159033a8b101ae;f139d9b68f5ec50c6e7380f9bd66fd70
ERR8050112	SAMEA12338310	ERX7616829	PRJEB49971	9606	Homo sapiens	15011141694	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050112/ERR8050112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050112/ERR8050112_2.fastq.gz	0d1d2731ab76134aad36491d2ea21a12;a0b0a3265075479476c27e155e63d577
ERR8050113	SAMEA12338311	ERX7616830	PRJEB49971	9606	Homo sapiens	18166498929	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050113/ERR8050113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050113/ERR8050113_2.fastq.gz	99e9038e07a4d1f1ff44e78d9406f5e1;d56a6031a028c93edc466e8b4320a03f
ERR8050114	SAMEA12338312	ERX7616831	PRJEB49971	9606	Homo sapiens	15183961515	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050114/ERR8050114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050114/ERR8050114_2.fastq.gz	66efd342986cbd5e6d345512315e09fb;14e39a79df9be966b6ad2f37faf14d53
ERR8050115	SAMEA12338313	ERX7616832	PRJEB49971	9606	Homo sapiens	9216390995	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050115/ERR8050115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050115/ERR8050115_2.fastq.gz	de9a0539e59fa5c890d83137744ce8f7;d8d457ed6cc2db3588d62245cafc6b72
ERR8050116	SAMEA12338314	ERX7616833	PRJEB49971	9606	Homo sapiens	10935267543	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/006/ERR8050116/ERR8050116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/006/ERR8050116/ERR8050116_2.fastq.gz	cc1265dc504a70f0193861dded1e2287;d7709410ec8285650817a36369438222
ERR8050117	SAMEA12338315	ERX7616834	PRJEB49971	9606	Homo sapiens	8787101051	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/007/ERR8050117/ERR8050117.fastq.gz	351197336c20e7eaab7a7c0d7210f61e
ERR8050118	SAMEA12338316	ERX7616835	PRJEB49971	9606	Homo sapiens	674345038	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050118/ERR8050118.fastq.gz	00438b9eed2b42ba416588d421a7dae5
ERR8050119	SAMEA12338317	ERX7616836	PRJEB49971	9606	Homo sapiens	8768917672	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050119/ERR8050119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050119/ERR8050119_2.fastq.gz	2ba779879003702d7f5fa5242bebcf99;11781c8cbad7c15d23c18358f7d6417b
ERR8050120	SAMEA12338318	ERX7616837	PRJEB49971	9606	Homo sapiens	6194907887	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050120/ERR8050120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050120/ERR8050120_2.fastq.gz	b934659ea79c08a8b8203b4ccd2c3bb6;9cb1be0eaeb37a0b4786a8a0f87f43a2
ERR8050121	SAMEA12338319	ERX7616838	PRJEB49971	9606	Homo sapiens	7466406927	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050121/ERR8050121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050121/ERR8050121_2.fastq.gz	46602e2c910f57366249215935e5e5e1;581308639f50ba6b9fa35e29d437a535
ERR8050122	SAMEA12338320	ERX7616839	PRJEB49971	9606	Homo sapiens	6776672496	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050122/ERR8050122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050122/ERR8050122_2.fastq.gz	96afd4bf147a78ed0e62d720e524f998;81345d74f92062fa18ce4d9946bfefb3
ERR8050123	SAMEA12338321	ERX7616840	PRJEB49971	9606	Homo sapiens	4816836057	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050123/ERR8050123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050123/ERR8050123_2.fastq.gz	c2c9fcfc728a5706a4e98e524e132013;349cee983628b4c97066ac9d57222162
ERR8050124	SAMEA12338322	ERX7616841	PRJEB49971	9606	Homo sapiens	12234233715	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050124/ERR8050124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050124/ERR8050124_2.fastq.gz	6846578de472b42eec8dbfbed50dc30b;7c3b035e73e7497388d561dc51815083
ERR8050125	SAMEA12338323	ERX7616842	PRJEB49971	9606	Homo sapiens	9863452751	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050125/ERR8050125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050125/ERR8050125_2.fastq.gz	ad81f9f34b5aad3e69bafae62a48fd31;d25dcc07aed64edf5d01357961f39e82
ERR8050126	SAMEA12338324	ERX7616843	PRJEB49971	9606	Homo sapiens	16717741192	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/006/ERR8050126/ERR8050126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/006/ERR8050126/ERR8050126_2.fastq.gz	be7a6f9c90c1adef0bebbd6d70f80c2a;1a0e9093762c27072d59b8829fa2b08a
ERR8050127	SAMEA12338325	ERX7616844	PRJEB49971	9606	Homo sapiens	8629948431	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/007/ERR8050127/ERR8050127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/007/ERR8050127/ERR8050127_2.fastq.gz	d7d7336ddcdec7433f89f2dbda316b8a;df7abe251f79ad9f9fb30868aa8e9825
ERR8050128	SAMEA12338326	ERX7616845	PRJEB49971	9606	Homo sapiens	13346554419	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050128/ERR8050128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050128/ERR8050128_2.fastq.gz	bdb9e1843b47781884c076ae163aa453;4d7bb5c7eb1a8d7bf9c552887504eb59
ERR8050129	SAMEA12338327	ERX7616846	PRJEB49971	9606	Homo sapiens	4899761340	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050129/ERR8050129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050129/ERR8050129_2.fastq.gz	69ebd3cb7c75d3ce6b45863baed14314;cf446ae9751c0b4f5ffb172df4fe9c0f
ERR8050130	SAMEA12338328	ERX7616847	PRJEB49971	9606	Homo sapiens	8731628293	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050130/ERR8050130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050130/ERR8050130_2.fastq.gz	f8b3feccd348cd0290d186fe0c6044cf;ec861a51057b77baa53f8af46c7bf5b1
ERR8050131	SAMEA12338329	ERX7616848	PRJEB49971	9606	Homo sapiens	11076225870	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050131/ERR8050131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050131/ERR8050131_2.fastq.gz	f4771563fcceaae6c1d58c3410747a87;ddfd867b933192c18d050f1399934dd1
ERR8050132	SAMEA12338330	ERX7616849	PRJEB49971	9606	Homo sapiens	10741211918	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050132/ERR8050132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050132/ERR8050132_2.fastq.gz	ec91eed1446b3af84b7bc2f121858a80;5983ead19d2a18e4b228ee8d6550d663
ERR8050133	SAMEA12338331	ERX7616850	PRJEB49971	9606	Homo sapiens	18649216584	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050133/ERR8050133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050133/ERR8050133_2.fastq.gz	6d319176c63e67bc9a68ee43ad1db2da;774a21c14e5eb35040f5d686f28edf83
ERR8050134	SAMEA12338332	ERX7616851	PRJEB49971	9606	Homo sapiens	6654486226	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050134/ERR8050134.fastq.gz	89f75a2e73d9f340d22bedbc023c541e
ERR8050135	SAMEA12338333	ERX7616852	PRJEB49971	9606	Homo sapiens	11727227084	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050135/ERR8050135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050135/ERR8050135_2.fastq.gz	81ae21ee9c671f62a4e2c1f3084d79d8;74fceb8c33d2479c8765e3c56fc53b94
ERR8050136	SAMEA12338334	ERX7616853	PRJEB49971	9606	Homo sapiens	4215777119	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/006/ERR8050136/ERR8050136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/006/ERR8050136/ERR8050136_2.fastq.gz	20c2546ab0def3dfba323db527d20ce0;e4d33042f2b4cb1bcc758ba32ab8b3ea
ERR8050137	SAMEA12338335	ERX7616854	PRJEB49971	9606	Homo sapiens	13969824155	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/007/ERR8050137/ERR8050137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/007/ERR8050137/ERR8050137_2.fastq.gz	b4449eb5efc31112b46e1577e7395f12;98039aa6998193827451f3e451a6c44e
ERR8050138	SAMEA12338336	ERX7616855	PRJEB49971	9606	Homo sapiens	2809083353	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050138/ERR8050138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050138/ERR8050138_2.fastq.gz	4ecc0e32c9ef1158262e93a4d4aa93bb;ee56cf7e6c5654dcd87b893d604b4227
ERR8050139	SAMEA12338337	ERX7616856	PRJEB49971	9606	Homo sapiens	4925656726	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050139/ERR8050139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050139/ERR8050139_2.fastq.gz	ed3cf5254a3a5fe7e10cf91b0de83c76;ca8932726751ad6ce5d52854853bced0
ERR8050140	SAMEA12338338	ERX7616857	PRJEB49971	9606	Homo sapiens	5243298614	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050140/ERR8050140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050140/ERR8050140_2.fastq.gz	ed32717260bf2a8024d72d53f4f38cc8;64af1a996f2dcc46202c5bf4cc69c1da
ERR8050141	SAMEA12338339	ERX7616858	PRJEB49971	9606	Homo sapiens	5079298965	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050141/ERR8050141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050141/ERR8050141_2.fastq.gz	49dd66421e77348c20764c93f46247ea;4295677d9475c097ca9e369b231d9e5f
ERR8050142	SAMEA12338340	ERX7616859	PRJEB49971	9606	Homo sapiens	10897148867	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050142/ERR8050142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050142/ERR8050142_2.fastq.gz	84d7133b8f415e26b3e37d5b603f643b;b4016b55d808740b1591bd220c6b334b
ERR8050143	SAMEA12338341	ERX7616860	PRJEB49971	9606	Homo sapiens	5635171961	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050143/ERR8050143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050143/ERR8050143_2.fastq.gz	3fd1e4620ac37ca912c6e388d1360b84;123729745f851d0e604d0ee4e824dcca
ERR8050144	SAMEA12338342	ERX7616861	PRJEB49971	9606	Homo sapiens	10213963674	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050144/ERR8050144.fastq.gz	169c3e590d8eab7b3064caf3f0f529fc
ERR8050145	SAMEA12338343	ERX7616862	PRJEB49971	9606	Homo sapiens	4312363522	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050145/ERR8050145.fastq.gz	403013298f2abbc4091a98999f3b88b6
ERR8050146	SAMEA12338344	ERX7616863	PRJEB49971	9606	Homo sapiens	1160136366	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/006/ERR8050146/ERR8050146.fastq.gz	8b3ffee563f0226d988139465a67e4d7
ERR8050147	SAMEA12338345	ERX7616864	PRJEB49971	9606	Homo sapiens	590201026	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/007/ERR8050147/ERR8050147.fastq.gz	fe0deea71d27cc89b158079f9c04dd40
ERR8050148	SAMEA12338346	ERX7616865	PRJEB49971	9606	Homo sapiens	12274637268	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050148/ERR8050148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050148/ERR8050148_2.fastq.gz	f88edbe4573a836132ada9e9c1b671e8;8c1cd548d330a24b336a9d8847c003ca
ERR8050149	SAMEA12338347	ERX7616866	PRJEB49971	9606	Homo sapiens	8103240422	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050149/ERR8050149.fastq.gz	7510d0993b96f0d7ec58da1a7994735d
ERR8050150	SAMEA12338348	ERX7616867	PRJEB49971	9606	Homo sapiens	3150932803	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050150/ERR8050150.fastq.gz	f03771bb65fdd8912c03e2e5b9f42ab8
ERR8050151	SAMEA12338349	ERX7616868	PRJEB49971	9606	Homo sapiens	4907241847	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050151/ERR8050151.fastq.gz	0c68e8da19610b8954d87113ca589813
ERR8050152	SAMEA12338350	ERX7616869	PRJEB49971	9606	Homo sapiens	9258853789	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050152/ERR8050152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050152/ERR8050152_2.fastq.gz	0f6bda03f80c7b895de5eff6c590afe7;54e7c1e6b510071c7f9ec6a2b974fa17
ERR8050153	SAMEA12338351	ERX7616870	PRJEB49971	9606	Homo sapiens	2975919648	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050153/ERR8050153.fastq.gz	db768b80814dfac33530d90e46572339
ERR8050154	SAMEA12338352	ERX7616871	PRJEB49971	9606	Homo sapiens	12820417351	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050154/ERR8050154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050154/ERR8050154_2.fastq.gz	0fe6fa339830ed0b82b6e95b9d2fb511;70d68923f90bab2b9897d1b82cb9e878
ERR8050155	SAMEA12338353	ERX7616872	PRJEB49971	9606	Homo sapiens	9598188159	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050155/ERR8050155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050155/ERR8050155_2.fastq.gz	ed1d12425c5eed613e7b88e7e057ad4b;4bd35727f16610f48bba3997cc706bea
ERR8050156	SAMEA12338354	ERX7616873	PRJEB49971	9606	Homo sapiens	16630053023	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/006/ERR8050156/ERR8050156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/006/ERR8050156/ERR8050156_2.fastq.gz	98aa6a37b76adf9035b688ac327e1871;c385aad2d31734be7d24508b82bc8410
ERR8050157	SAMEA12338355	ERX7616874	PRJEB49971	9606	Homo sapiens	7030917111	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/007/ERR8050157/ERR8050157.fastq.gz	d5c1b1aefe9aea642af5e06ed79f728e
ERR8050158	SAMEA12338356	ERX7616875	PRJEB49971	9606	Homo sapiens	26650773293	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050158/ERR8050158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050158/ERR8050158_2.fastq.gz	ec706f4b4ff071bcbaa4128925bb3776;3f4b96e736f8f06431bb74f8e97f378f
ERR8050159	SAMEA12338357	ERX7616876	PRJEB49971	9606	Homo sapiens	8406801097	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050159/ERR8050159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050159/ERR8050159_2.fastq.gz	5838a366f96c0f10b32085d0129c5297;4efa69fe3e2c020a04237e97f414767d
ERR8050160	SAMEA12338358	ERX7616877	PRJEB49971	9606	Homo sapiens	5795920247	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050160/ERR8050160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050160/ERR8050160_2.fastq.gz	560907918287cd22cc4b8810a25007b5;6467272e72347e893ad7d7c2d5307f45
ERR8050161	SAMEA12338359	ERX7616878	PRJEB49971	9606	Homo sapiens	6877862797	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050161/ERR8050161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050161/ERR8050161_2.fastq.gz	93a0e31f1fbbc9f19a25bc48705e7def;a45339abdb7a04579e86ba896698621c
ERR8050162	SAMEA12338360	ERX7616879	PRJEB49971	9606	Homo sapiens	9505414975	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050162/ERR8050162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050162/ERR8050162_2.fastq.gz	077a90a73c857df4ce91cf4e2615344d;b6a6506ab52408f9506e9ec77729dc87
ERR8050163	SAMEA12338361	ERX7616880	PRJEB49971	9606	Homo sapiens	14664036327	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050163/ERR8050163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050163/ERR8050163_2.fastq.gz	bf259fecacb6223764ad56711f10de3d;c4e3954e120f168c1d36b5cf50c03928
ERR8050164	SAMEA12338362	ERX7616881	PRJEB49971	9606	Homo sapiens	5027500405	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050164/ERR8050164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050164/ERR8050164_2.fastq.gz	780658d780a9bd2c73e5359ff4940472;afe1767d528f0461c654004892fc754f
ERR8050165	SAMEA12338363	ERX7616882	PRJEB49971	9606	Homo sapiens	4953998928	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050165/ERR8050165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050165/ERR8050165_2.fastq.gz	2690714e92a1476a25f850c5e335d6d2;067fe2185d3701a175b5f2d7ed5fef21
ERR8050166	SAMEA12338364	ERX7616883	PRJEB49971	9606	Homo sapiens	10872394354	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/006/ERR8050166/ERR8050166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/006/ERR8050166/ERR8050166_2.fastq.gz	25718c873a4b30ac16c823340acdf564;041187deac6b56f8926cfb7db16f0061
ERR8050167	SAMEA12338365	ERX7616884	PRJEB49971	9606	Homo sapiens	16903776289	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/007/ERR8050167/ERR8050167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/007/ERR8050167/ERR8050167_2.fastq.gz	72b2fcd29a6d41765c42cbde51848c1a;769b2065b653194ed4d70e31f9696bd0
ERR8050168	SAMEA12338366	ERX7616885	PRJEB49971	9606	Homo sapiens	7781901414	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050168/ERR8050168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/008/ERR8050168/ERR8050168_2.fastq.gz	d8841a994d281a0a4c5ecac93d803ba6;2413ca7520fbcbb2ff00f5ee53b2a964
ERR8050169	SAMEA12338367	ERX7616886	PRJEB49971	9606	Homo sapiens	5290335044	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050169/ERR8050169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/009/ERR8050169/ERR8050169_2.fastq.gz	1b2ea5f918d400ec7b1b0104262c2ce7;0c478b8f9111dd6b401e0695eae52eb9
ERR8050170	SAMEA12338368	ERX7616887	PRJEB49971	9606	Homo sapiens	6805540521	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050170/ERR8050170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/000/ERR8050170/ERR8050170_2.fastq.gz	bb832399cf417d28f2d7fb6b3b54e427;08c37138494974ed0ca6af8e131b4151
ERR8050171	SAMEA12338369	ERX7616888	PRJEB49971	9606	Homo sapiens	6255442700	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050171/ERR8050171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/001/ERR8050171/ERR8050171_2.fastq.gz	d85cfbba10f16e160f8b2b49c9e5606a;2ba075ad4c53b977506dc4163204a603
ERR8050172	SAMEA12338370	ERX7616889	PRJEB49971	9606	Homo sapiens	13593308767	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050172/ERR8050172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/002/ERR8050172/ERR8050172_2.fastq.gz	809c25ff3703d706d8c395877efba09e;6920d5a26905c37541bb65ff1dc451d9
ERR8050173	SAMEA12338371	ERX7616890	PRJEB49971	9606	Homo sapiens	15245962982	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050173/ERR8050173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/003/ERR8050173/ERR8050173_2.fastq.gz	a864def710f4e5afbd3de294ce5de066;b2611c4f8e9675a42235130c1ec078b6
ERR8050174	SAMEA12338372	ERX7616891	PRJEB49971	9606	Homo sapiens	4125914520	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050174/ERR8050174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/004/ERR8050174/ERR8050174_2.fastq.gz	36c13369aa83d9931d3e7cf560e75a34;aaf87232195ce9854cfa09285c44d0c8
ERR8050175	SAMEA12338373	ERX7616892	PRJEB49971	9606	Homo sapiens	18665390060	ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050175/ERR8050175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR805/005/ERR8050175/ERR8050175_2.fastq.gz	6373d2e512d4b826f7ea0a94c7c820e2;a323bf1cafd15b34826332f6a06bab72
